%"Number_of_species_1","Number_Density_for_species_1","Translational_Temperature","Rotational_Temperature","Vibrational_Temperature","Velocity_for_species_1:0","Velocity_for_species_1:1","Velocity_for_species_1:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.31508e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.82068e-01,7.05338e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.32099e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.82435e-01,7.05399e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.32689e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.82802e-01,7.05459e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.33280e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.83170e-01,7.05519e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.33871e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.83537e-01,7.05580e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.34462e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.83904e-01,7.05640e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.35053e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.84271e-01,7.05700e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.35644e-05,0.00000e+00,0.00000e+00,3.45619e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.84638e-01,7.05761e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.36234e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.85006e-01,7.05821e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.36825e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.85373e-01,7.05881e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.37416e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.85740e-01,7.05942e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.38007e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.86107e-01,7.06002e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.38598e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.86475e-01,7.06062e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.39189e-05,0.00000e+00,0.00000e+00,3.45619e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.86842e-01,7.06123e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.39779e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.87209e-01,7.06183e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.40370e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.87576e-01,7.06243e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.40961e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.87944e-01,7.06304e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.41552e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.88311e-01,7.06364e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.42143e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.88678e-01,7.06424e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.42733e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.89045e-01,7.06485e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.43324e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.89412e-01,7.06545e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.43915e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.89780e-01,7.06605e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.44506e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.90147e-01,7.06666e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.45097e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.90514e-01,7.06726e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.45688e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.90881e-01,7.06786e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.46278e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.91249e-01,7.06847e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.46869e-05,0.00000e+00,0.00000e+00,1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.91616e-01,7.06907e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.47460e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.91983e-01,7.06967e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.48051e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.92350e-01,7.07028e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.48642e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.92718e-01,7.07088e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.49233e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.93085e-01,7.07148e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.49823e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.93452e-01,7.07209e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.50414e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.93819e-01,7.07269e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.51005e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.94186e-01,7.07329e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.51596e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.94554e-01,7.07390e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.52187e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.94921e-01,7.07450e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.52777e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.95288e-01,7.07510e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.53368e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.95655e-01,7.07571e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.53959e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.96023e-01,7.07631e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.54550e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.96390e-01,7.07691e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.55141e-05,0.00000e+00,0.00000e+00,1.72809e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.96757e-01,7.07752e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.55732e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.97124e-01,7.07812e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.56322e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.97492e-01,7.07873e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.56913e-05,0.00000e+00,0.00000e+00,8.64047e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.97859e-01,7.07933e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.57504e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.98226e-01,7.07993e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.58095e-05,0.00000e+00,0.00000e+00,8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.98593e-01,7.08054e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.58686e-05,0.00000e+00,0.00000e+00,-8.64047e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,5.98961e-01,7.08114e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.59276e-05,0.00000e+00,0.00000e+00,8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.99328e-01,7.08174e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.59867e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,5.99695e-01,7.08235e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.60458e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.00062e-01,7.08295e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.61049e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.00429e-01,7.08355e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.61640e-05,0.00000e+00,0.00000e+00,-8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.00797e-01,7.08416e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.62231e-05,0.00000e+00,0.00000e+00,4.32023e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.01164e-01,7.08476e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.62821e-05,0.00000e+00,0.00000e+00,-4.32023e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.01531e-01,7.08536e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.63412e-05,0.00000e+00,0.00000e+00,8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.01898e-01,7.08597e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.64003e-05,0.00000e+00,0.00000e+00,-4.32023e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.02266e-01,7.08657e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.64594e-05,0.00000e+00,0.00000e+00,-8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.02633e-01,7.08717e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.65185e-05,0.00000e+00,0.00000e+00,-8.64047e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.03000e-01,7.08778e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.65776e-05,0.00000e+00,0.00000e+00,-4.32023e-12,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.03367e-01,7.08838e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.66366e-05,0.00000e+00,0.00000e+00,1.08006e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.03735e-01,7.08898e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.66957e-05,0.00000e+00,0.00000e+00,-8.64047e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.04102e-01,7.08959e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.67548e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.04469e-01,7.09019e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.68139e-05,0.00000e+00,0.00000e+00,5.40029e-13,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.04836e-01,7.09079e-01,0.00000e+00
1.89700e+02,2.73927e+19,6.32968e+03,2.41525e+03,7.95998e+02,6.21562e+03,1.02129e+03,0.00000e+00,5.68730e-05,0.00000e+00,0.00000e+00,1.28257e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.05203e-01,7.09140e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.69320e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.05571e-01,7.09199e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.69911e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.05938e-01,7.09259e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.70502e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.06306e-01,7.09319e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.71093e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.06673e-01,7.09378e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.71683e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.07040e-01,7.09438e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.72274e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.07408e-01,7.09497e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.72865e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.07775e-01,7.09557e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.73455e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.08142e-01,7.09617e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.74046e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.08510e-01,7.09676e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.74637e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.08877e-01,7.09736e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.75227e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.09244e-01,7.09796e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.75818e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.09612e-01,7.09855e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.76409e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.09979e-01,7.09915e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.77000e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.10346e-01,7.09974e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.77590e-05,0.00000e+00,0.00000e+00,-3.45619e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.10714e-01,7.10034e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.78181e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.11081e-01,7.10094e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.78772e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.11448e-01,7.10153e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.79362e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.11816e-01,7.10213e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.79953e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.12183e-01,7.10273e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.80544e-05,0.00000e+00,0.00000e+00,3.45619e-11,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,1.00000e+00,6.12550e-01,7.10332e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.81134e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.12918e-01,7.10392e-01,0.00000e+00
1.88575e+02,2.72302e+19,6.19860e+03,2.40668e+03,8.21395e+02,6.21894e+03,1.00936e+03,0.00000e+00,5.81725e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,6.13285e-01,7.10451e-01,0.00000e+00
